,Date,Time,contact,Message
471,2019-11-14,8:32 PM,Mina,Hw3 . Enntoowo a da
472,2019-11-14,8:32 PM,Mina,Bcos thieves will come and steal my things nti I shouldn't rush home
473,2019-11-14,8:33 PM,Success,Hmm...
474,2019-11-14,8:36 PM,Mina,I ddnt even think about door
475,2019-11-14,8:37 PM,Success,How is she doing now?
476,2019-11-14,8:41 PM,Mina,Better
477,2019-11-14,8:42 PM,Success,Glory be to God
478,2019-11-14,8:45 PM,Mina,Yh
479,2019-11-14,8:56 PM,Mina,Nana
480,2019-11-14,8:56 PM,Mina,Which tournament are they playing
481,2019-11-14,8:57 PM,Success,African cup qualifiers
482,2019-11-14,8:57 PM,Mina,Ahh
483,2019-11-14,8:57 PM,Mina,Which country did we play with
484,2019-11-14,8:58 PM,Success,Ahh sen😂😂
485,2019-11-14,8:58 PM,Success,South Africa
486,2019-11-14,8:58 PM,Mina,I thought it was Mali oo
487,2019-11-14,8:58 PM,Mina,I can hear the noise from home
488,2019-11-14,8:58 PM,Success,We have won alread
489,2019-11-14,8:58 PM,Mina,Yh
490,2019-11-14,8:59 PM,Success,Abi u are close
491,2019-11-14,8:59 PM,Success,It was on TV ryt
492,2019-11-14,9:00 PM,Mina,I haven't turned on tv since I came oo
493,2019-11-14,9:00 PM,Success,Ohk
494,2019-11-14,9:02 PM,Success,Eaten?
495,2019-11-14,9:02 PM,Mina,Yh
496,2019-11-14,9:02 PM,Success,Ayt
497,2019-11-14,9:05 PM,Mina,She's asleep now
498,2019-11-14,9:06 PM,Mina,Those boys r still not back
499,2019-11-14,9:07 PM,Success,Ayt
500,2019-11-14,9:08 PM,Success,They will be anytime soon
501,2019-11-14,9:09 PM,Mina,If they like dey should sleep there
502,2019-11-14,9:11 PM,Success,I fear give them saf
503,2019-11-14,9:12 PM,Success,What u will do to them
504,2019-11-14,9:12 PM,Mina,I'm very much awake waiting for them
505,2019-11-14,9:12 PM,Mina,To come and tell me the sense in what they did
506,2019-11-14,9:13 PM,Success,What set did is very bad
507,2019-11-14,9:21 PM,Success,Are dey in yet?
508,2019-11-14,9:23 PM,Mina,No wai
509,2019-11-14,9:27 PM,Success,By now dem dey do some hot discussions
510,2019-11-14,9:27 PM,Mina,Edey demma der
511,2019-11-14,9:27 PM,Mina,Inconsiderate condemned souls
512,2019-11-14,9:28 PM,Success,Hmm...
513,2019-11-14,9:44 PM,Mina,Deyre now back
514,2019-11-14,9:44 PM,Mina,I've blasted them
515,2019-11-14,9:44 PM,Mina,Saaa
516,2019-11-14,9:45 PM,Mina,He has come and apologize to mom .
517,2019-11-14,9:45 PM,Mina,What nonsense too is that one
518,2019-11-14,9:45 PM,Mina,Tsww
519,2019-11-14,10:02 PM,Success,Good job
520,2019-11-14,10:04 PM,Success,Can you do me a favor Moro?
521,2019-11-14,10:05 PM,Mina,Tell me
522,2019-11-14,10:05 PM,Success,Call me at 5.30
523,2019-11-14,10:05 PM,Success,I have a quiz at 6.00
524,2019-11-14,10:12 PM,Mina,I will
525,2019-11-14,10:13 PM,Success,Thanks
526,2019-11-14,10:37 PM,Mina,😂😂😂
527,2019-11-14,10:39 PM,Success,He crazy oo
528,2019-11-14,10:39 PM,Success,😂😂😂
529,2019-11-14,10:43 PM,Mina,He wanted to take pictures with the players
530,2019-11-14,10:44 PM,Mina,Bh hedey run oo
531,2019-11-14,10:45 PM,Success,That what I heard
532,2019-11-14,10:45 PM,Success,Yh oo
533,2019-11-14,10:46 PM,Success,He give them gap saf
534,2019-11-14,10:47 PM,Mina,😂😂😂
535,2019-11-14,10:47 PM,Mina,I'm now going to bath oo
536,2019-11-14,10:47 PM,Success,Do wild
537,2019-11-14,10:48 PM,Success,Will be here
538,2019-11-14,10:48 PM,Mina,Sleeping yet?
539,2019-11-14,10:48 PM,Success,Naa
540,2019-11-14,10:48 PM,Success,Have to do some touch ups
541,2019-11-14,11:08 PM,Mina,Kk
542,2019-11-14,11:08 PM,Mina,I'm doing bathing
543,2019-11-14,11:09 PM,Mina,Done
544,2019-11-14,11:09 PM,Mina,All the best in ur quiz tomorrow
545,2019-11-14,11:09 PM,Success,Light out
546,2019-11-14,11:09 PM,Mina,I'll do well to wake u up
547,2019-11-14,11:10 PM,Success,Thanks
548,2019-11-14,11:10 PM,Mina,🤦‍♀prepaid?
549,2019-11-14,11:10 PM,Success,Naa general
550,2019-11-14,11:20 PM,Mina,Ohw
551,2019-11-14,11:20 PM,Mina,Bh we have light oo
552,2019-11-14,11:48 PM,Mina,Asleep?
553,2019-11-15,7:24 AM,Success,Back
554,2019-11-15,7:24 AM,Success,Same
555,2019-11-15,7:25 AM,Success,Old story
556,2019-11-15,7:32 AM,Success,When are you returning?
557,2019-11-15,8:18 AM,Mina,Ohw Charlie🤦‍♀
558,2019-11-15,9:30 AM,Success,Hmm....
559,2019-11-15,9:30 AM,Success,How mummy
560,2019-11-15,9:38 AM,Mina,She's still not too well
561,2019-11-15,9:38 AM,Mina,The lab test says she has a high cholesterol level
562,2019-11-15,9:39 AM,Mina,And her hb is low
563,2019-11-15,10:48 AM,Success,Oh charlie
564,2019-11-15,8:20 PM,Mina,Nana
565,2019-11-15,8:21 PM,Mina,Please buy water when ur coming
566,2019-11-15,8:40 PM,Success,I didn't see this🤦‍♂
567,2019-11-15,8:41 PM,Mina,Don't buy the wakye
568,2019-11-15,8:41 PM,Mina,It wasn't well cooked
569,2019-11-15,8:41 PM,Success,Ayt
570,2019-11-15,8:41 PM,Success,Ayt
571,2019-11-15,8:41 PM,Mina,Ammben
572,2019-11-15,8:42 PM,Success,I don't see any again
573,2019-11-15,8:42 PM,Mina,Come again
574,2019-11-15,8:43 PM,Success,Option
575,2019-11-15,8:44 PM,Mina,Yam
576,2019-11-15,8:44 PM,Success,I am buying rice
577,2019-11-15,8:45 PM,Mina,Kk
578,2019-11-15,8:45 PM,Mina,It'll be better
579,2019-11-15,8:46 PM,Success,Yg
580,2019-11-15,8:52 PM,Success,Maaba
581,2019-11-15,8:52 PM,Mina,Yh
582,2019-11-15,8:52 PM,Mina,I'll be there
583,2019-11-15,8:52 PM,Success,Ayt
584,2019-11-16,10:02 PM,Mina,Nana
585,2019-11-16,10:02 PM,Mina,I missed your call
586,2019-11-16,10:35 PM,Mina,U better appear here
587,2019-11-16,10:36 PM,Mina,Abi there's no one there to disturb you so ur calling me
588,2019-11-16,10:38 PM,Mina,So u won't come online enh. Dey der
589,2019-11-16,10:39 PM,Success,I am here
590,2019-11-16,10:39 PM,Success,U see ur life
591,2019-11-16,10:39 PM,Mina,Oh fior wat have I done
592,2019-11-16,10:40 PM,Success,This morning Wat was going through ur head
593,2019-11-16,10:40 PM,Success,Disturbing me
594,2019-11-16,10:41 PM,Mina,Mhe?🙄
595,2019-11-16,10:41 PM,Success,I woke up like 11.30
596,2019-11-16,10:41 PM,Mina,😂😂🤭eii
597,2019-11-16,10:41 PM,Mina,Laziness
598,2019-11-16,10:41 PM,Success,Sekof I couldn't sleep
599,2019-11-16,10:41 PM,Mina,Oh masa masa
600,2019-11-16,10:41 PM,Success,Yh oo
601,2019-11-16,10:41 PM,Success,Naa I tire
602,2019-11-16,10:42 PM,Success,Abi I told you
603,2019-11-16,10:42 PM,Mina,Of doing wat
604,2019-11-16,10:42 PM,Mina,Nothing better
605,2019-11-16,10:42 PM,Success,Walking to codeWaking up early morning
606,2019-11-16,10:43 PM,Mina,Nothing give you
607,2019-11-16,10:44 PM,Success,Today I have been indoors saa
608,2019-11-16,10:45 PM,Mina,Yh I know
609,2019-11-16,10:45 PM,Mina,Very hardworking guy
610,2019-11-16,10:45 PM,Mina,Ur very very lazy
611,2019-11-16,10:46 PM,Mina,How can you wake up at 11
612,2019-11-16,10:49 PM,Mina,U have slept?
613,2019-11-16,10:51 PM,Success,I couldn't wake up oo
614,2019-11-16,10:51 PM,Success,Its the tea bread woman that woke me up
615,2019-11-16,10:51 PM,Success,Anka I go bed till 12
616,2019-11-16,10:52 PM,Success,Unlike u😂🤝
617,2019-11-16,10:55 PM,Success,Don't sleep come here
618,2019-11-17,6:08 AM,Mina,Tsw
619,2019-11-20,11:18 PM,Success,Missed voice call
620,2019-11-24,1:23 AM,Mina,U ain't asleep?
621,2019-11-24,4:22 PM,Success,I wasn't
622,2019-11-27,8:05 AM,Mina,Nana
623,2019-11-27,10:40 AM,Mina,Nana
624,2019-11-27,10:40 AM,Mina,Mind me err
625,2019-11-27,4:47 PM,Success,Hello
626,2019-11-27,4:48 PM,Success,Hope you are back?
627,2019-11-27,5:42 PM,Mina,I'll come
628,2019-11-27,8:41 PM,Success,Ayt
629,2019-11-28,1:11 PM,Success,Wake up
630,2019-11-28,1:19 PM,Mina,Lol
631,2019-11-28,1:19 PM,Success,Lol sen
632,2019-11-28,1:20 PM,Mina,🙄u want fight to fight enh
633,2019-11-28,1:21 PM,Success,Oh naa
634,2019-11-28,1:21 PM,Success,I want to whip you😂
635,2019-11-28,1:22 PM,Mina,Tsw see him
636,2019-11-28,1:22 PM,Mina,R ur people gone?
637,2019-11-28,1:22 PM,Success,Yh oo
638,2019-11-28,1:23 PM,Success,🚶
639,2019-11-28,2:41 PM,Success,Charlie
640,2019-11-28,2:41 PM,Success,There is something messing with me oo
641,2019-11-28,2:42 PM,Success,🤦‍♂🤦‍♂
642,2019-11-28,3:45 PM,Mina,Wats wrong
643,2019-11-28,5:08 PM,Success,I am unable to concentrate oo
644,2019-11-28,5:09 PM,Success,I don't know why
645,2019-11-28,5:09 PM,Mina,Where are you now
646,2019-11-28,5:10 PM,Mina,??
647,2019-11-28,5:11 PM,Success,Another tut
648,2019-11-28,5:11 PM,Success,It will end at 6.30
649,2019-11-28,5:11 PM,Mina,Eii..
650,2019-11-28,5:11 PM,Mina,Has it commenced yet?
651,2019-11-28,5:12 PM,Success,5.30
652,2019-11-28,5:12 PM,Mina,Ohkk
653,2019-11-28,5:12 PM,Success,Hmm...
654,2019-11-28,5:13 PM,Mina,"If you cannot concentrate, it means you have your attention elsewhere. Or there's something bothering you ."
655,2019-11-28,5:13 PM,Mina,What do you think it is
656,2019-11-28,5:14 PM,Success,Yh
657,2019-11-28,5:14 PM,Success,Exactly
658,2019-11-28,5:14 PM,Mina,??
659,2019-11-28,5:15 PM,Success,And today I felt the need to sleep
660,2019-11-28,5:15 PM,Mina,Sleep?
661,2019-11-28,5:15 PM,Success,Me paa I was feeling sleepy
662,2019-11-28,5:16 PM,Success,While was going through the abstract
663,2019-11-28,5:16 PM,Success,And sometimes too I feel there is nothing to learn
664,2019-11-28,5:17 PM,Mina,"Ahh . Cmon so because you're feeling to sleep, it makes you not concentrate?"
665,2019-11-28,5:17 PM,Mina,😂😂😂it's too much intelligence then 😂😂😂
666,2019-11-28,5:18 PM,Success,...because I can't see well from the board my note ain't organized oo
667,2019-11-28,5:18 PM,Success,So it's like I don't have anything to learn
668,2019-11-28,5:18 PM,Success,Apuu
669,2019-11-28,5:19 PM,Success,I make slow oo
670,2019-11-28,5:19 PM,Success,...and moros quiz I have learnt notin
671,2019-11-28,5:19 PM,Mina,And you think group studies is not an option?
672,2019-11-28,5:20 PM,Success,4 dat I don't understand the pdf
673,2019-11-28,5:20 PM,Success,Oh it is
674,2019-11-28,5:21 PM,Mina,Physics?
675,2019-11-28,5:21 PM,Success,Yh
676,2019-11-28,5:21 PM,Success,Did the electrician come?
677,2019-11-28,5:22 PM,Mina,For the where😂
678,2019-11-28,5:22 PM,Mina,Abi u den physics de3. Falaa
679,2019-11-28,5:22 PM,Success,Oh Charlie this man paa
680,2019-11-28,5:22 PM,Success,😂😂
681,2019-11-28,5:23 PM,Success,Fone dying
682,2019-11-28,5:23 PM,Success,Will come back soon
683,2019-11-28,5:23 PM,Success,Take care
684,2019-11-28,5:24 PM,Mina,I'll
685,2019-11-28,8:57 PM,Success,14
686,2019-11-28,8:57 PM,Mina,😂😂😂
687,2019-11-28,8:58 PM,Success,🙆‍♂🙆‍♂😂
688,2019-11-28,8:58 PM,Mina,It's 302🤣🤣🤣
689,2019-11-28,8:59 PM,Success,It's minds game
690,2019-11-28,8:59 PM,Success,If I said the other ans
691,2019-11-28,8:59 PM,Success,U would have said this
692,2019-11-28,8:59 PM,Success,😂😂
693,2019-11-28,8:59 PM,Success,Aloo
694,2019-11-28,9:00 PM,Mina,Oh it's the ans
695,2019-11-28,9:00 PM,Mina,Have you left already?
696,2019-11-28,9:00 PM,Success,Yh
697,2019-11-28,9:00 PM,Mina,Bh these days I hardly see you online oo
698,2019-11-28,9:00 PM,Success,Yh
699,2019-11-28,9:01 PM,Success,I won't collect anything online
700,2019-11-28,9:01 PM,Mina,😂😂😂eii
701,2019-11-28,9:01 PM,Success,😂😂😂
702,2019-11-28,9:02 PM,Mina,Bh sometimes I want to text u cos I don't have credit to call Tigo numbers
703,2019-11-28,9:02 PM,Success,Oh u can
704,2019-11-28,9:02 PM,Success,I will see it
705,2019-11-28,9:02 PM,Success,Oh I come online but I don't say for long
706,2019-11-28,9:03 PM,Success,So if you text I will probably see it in time
707,2019-11-28,9:04 PM,Success,Then will be using the yam so u can call
708,2019-11-28,9:05 PM,Mina,Send me the mtn number I can call again. Before I call your mom
709,2019-11-28,9:05 PM,Success,0245544577
710,2019-11-28,9:13 PM,Mina,Kk
711,2019-11-28,9:13 PM,Mina,I'm going to study .
712,2019-11-28,9:13 PM,Mina,I'll be back
713,2019-11-28,10:53 PM,Success,I am coming back
714,2019-11-28,10:54 PM,Success,See u wen come
715,2019-11-28,10:54 PM,Success,Will be inside
716,2019-11-28,11:03 PM,Success,Back
717,2019-11-28,11:51 PM,Success,Still learning?Eii champion lady
718,2019-11-29,5:23 AM,Success,afei na woaba
719,2019-11-29,5:23 AM,Success,Woaye ade
720,2019-11-29,10:23 AM,Success,Stedap1.site.live
721,2019-11-30,12:28 AM,Success,Yoo
722,2019-11-30,12:28 AM,Success,U go science anaa
723,2019-11-30,12:28 AM,Success,I Adey bed way kobby bell me
724,2019-11-30,12:29 AM,Success,He spoil my sleep oo
725,2019-11-30,12:29 AM,Success,Oh Charlie slow koraa oo
726,2019-11-30,12:33 AM,Success,I even come knock you door ebi afoley p3 way she dey deir
727,2019-11-30,12:33 AM,Success,Way the light too be off
728,2019-11-30,12:34 AM,Success,But u guys dey bed plus light everyday
729,2019-11-30,12:35 AM,Success,So why say she go turn am off today p3😂🤷‍♂
730,2019-11-30,12:35 AM,Success,So me saf na I think no bro dey der oo
731,2019-11-30,12:36 AM,Success,Way she Comot from the room
732,2019-11-30,12:39 AM,Success,U come from science aa bell me be na I no still bed
733,2019-11-30,12:39 AM,Success,Because as I dey see tins I go struggle before I go bed
734,2019-11-30,6:41 AM,Mina,Oh sorry
735,2019-11-30,9:11 AM,Success,No p
736,2019-12-02,1:24 PM,Success,Missed voice call
737,2019-12-02,1:53 PM,Success,Charlie where are you now
738,2019-12-02,1:54 PM,Success,I need your calcus
739,2019-12-02,1:54 PM,Success,I bell you saa
740,2019-12-02,1:55 PM,Success,The quiz is at 4.30where
741,2019-12-02,1:55 PM,Success,When you see this before that time hit me up sharp
742,2019-12-02,1:56 PM,Success,Otherwise I am doomed
743,2019-12-02,4:50 PM,Mina,I'm home
744,2019-12-02,4:50 PM,Mina,🤦‍♀
745,2019-12-02,4:50 PM,Mina,I was washing and my phone was on charge
746,2019-12-02,4:50 PM,Mina,Why ddnt u take Gertrude's own
747,2019-12-02,7:50 PM,Success,I went for hers
748,2019-12-02,7:51 PM,Success,She told me you will be returning today
749,2019-12-03,8:32 PM,Mina,Nana
750,2019-12-03,8:32 PM,Mina,How many are you in ur class
751,2019-12-03,11:57 PM,Success,122 I think
752,2019-12-05,8:06 PM,Mina,Nana
753,2019-12-06,2:42 PM,Success,Mina
754,2019-12-06,5:22 PM,Mina,Yeeess
755,2019-12-07,10:52 AM,Mina,Nana
756,2019-12-07,10:53 AM,Mina,I had a dream today😫
757,2019-12-07,10:55 AM,Mina,It was like I was with my dad enh.
758,2019-12-07,10:56 AM,Mina,"And he asked me ""Have you forgotten so soon?"" Awaz like dad forgotten what . And he said ""are you chase anymore ?"""
759,2019-12-07,10:56 AM,Mina,😭
760,2019-12-07,10:56 AM,Mina,Then he left .
761,2019-12-07,10:56 AM,Mina,I called him saa he didn't mind me
762,2019-12-07,10:56 AM,Mina,Then I woke up
763,2019-12-07,10:57 AM,Mina,Herh. When I woke up enh it's like . I can't move.  Meyamu ashe me 😭
764,2019-12-07,10:58 AM,Mina,How you get scared and can't do anything when. You get a scary dream no
765,2019-12-07,10:58 AM,Mina,So since morning I haven't been myself
766,2019-12-07,10:58 AM,Mina,I still scared 😔
767,2019-12-07,11:04 AM,Success,Wow this is serious
768,2019-12-07,11:04 AM,Success,Yh I can relate
769,2019-12-07,11:06 AM,Success,Hope you are able to learn
770,2019-12-07,11:18 AM,Mina,😔
771,2019-12-07,11:19 AM,Mina,Learn what
772,2019-12-07,11:19 AM,Mina,I don't even want to talk about it. Like
773,2019-12-07,11:20 AM,Mina,The thing looked so real.
774,2019-12-07,11:20 AM,Mina,I couldn't sleep again
775,2019-12-07,12:05 PM,Success,Oh Charlie
776,2019-12-07,1:29 PM,Mina,<Media omitted>
777,2019-12-07,3:16 PM,Success,😂😂
778,2019-12-07,3:16 PM,Success,Me sad went I saw it
779,2019-12-07,3:16 PM,Success,Saf
780,2019-12-07,3:22 PM,Mina,Eii which learning nkoaa are you learning😂
781,2019-12-07,3:59 PM,Success,We ain't learning mpo
782,2019-12-07,3:59 PM,Success,Nothing better I will be back soon
783,2019-12-07,4:32 PM,Mina,Do you know soon?
784,2019-12-07,5:26 PM,Mina,Where are you
785,2019-12-07,6:29 PM,Success,Here
786,2019-12-07,9:13 PM,Success,👀
787,2019-12-07,9:16 PM,Success,Light is out🤦‍♂
788,2019-12-07,10:35 PM,Success,Which part of Celt are u
789,2019-12-07,10:36 PM,Success,I am coming
790,2019-12-16,8:02 PM,Success,😂😂😂😂😂😂🙆‍♂🙆‍♂🙆‍♂🙆‍♂🙆‍♂😂😂😂😂😂. Ghana is sweet
791,2019-12-16,8:03 PM,Mina,😂😂😂
792,2019-12-16,8:07 PM,Mina,Is the light back
793,2019-12-16,9:38 PM,Success,Still not back
794,2019-12-20,11:48 AM,Success,Eb3 efa
795,2019-12-20,4:37 PM,Mina,Afa
796,2019-12-21,6:57 PM,Success,Home now
797,2019-12-21,7:12 PM,Mina,TG
798,2019-12-21,7:24 PM,Success,Yh
799,2019-12-22,8:38 PM,Success,Where have you being. I have called saa no answer
800,2019-12-22,9:04 PM,Mina,I was talking my bath
801,2019-12-22,9:04 PM,Success,In advance
802,2019-12-22,9:04 PM,Success,Ayt I am calling again
803,2019-12-22,9:23 PM,Mina,Thanks
804,2019-12-22,10:20 PM,Success,Hv u eaten?
805,2019-12-22,10:20 PM,Mina,No
806,2019-12-22,10:21 PM,Success,Why wossup
807,2019-12-22,10:21 PM,Success,The visitors anaa
808,2019-12-22,10:23 PM,Mina,No oo
809,2019-12-22,10:24 PM,Success,Na aden
810,2019-12-22,10:25 PM,Mina,We don't have food oo
811,2019-12-22,10:25 PM,Mina,No money
812,2019-12-22,10:27 PM,Success,Oh like seriously
813,2019-12-22,10:27 PM,Mina,Yh
814,2019-12-22,10:27 PM,Success,That's virtually impossible
815,2019-12-22,10:27 PM,Mina,Dey der err
816,2019-12-22,10:29 PM,Success,Hmm...
817,2019-12-22,10:30 PM,Success,I get some 10 for for my account inside make I take send you
818,2019-12-22,10:30 PM,Mina,😂😂😂😂nonsense
819,2019-12-22,10:31 PM,Mina,Adey hose ma as of ten ur now asking me if I've eaten
820,2019-12-22,10:31 PM,Mina,What am I Waiting for
821,2019-12-22,10:31 PM,Success,🤦‍♂🤦‍♂🤦‍♂😂
822,2019-12-22,10:31 PM,Success,This girl paa
823,2019-12-22,10:32 PM,Mina,Tsw
824,2019-12-22,10:32 PM,Mina,Yebewu a ana yewuu last year oo. 😂
825,2019-12-22,10:33 PM,Success,Charlie 27th what are the plans?
826,2019-12-22,10:34 PM,Mina,Oh masa masa
827,2019-12-22,10:34 PM,Mina,Party destroyer
828,2019-12-22,10:34 PM,Mina,U want me to plan my birthday with you
829,2019-12-22,10:35 PM,Mina,Last year let plan ur birthday a look at what you did
830,2019-12-22,10:35 PM,Mina,Na you seff.  Anodey so plus you oo
831,2019-12-22,10:35 PM,Mina,The way you got me angry yesterday de3 only God knows
832,2019-12-22,10:36 PM,Mina,N ur previous sins.  Your cup is getting full little by little
833,2019-12-22,10:37 PM,Success,Oh slow oo
834,2019-12-22,10:37 PM,Success,You dey kill vibe oo
835,2019-12-22,10:38 PM,Success,I asked you this see what you are telling me
836,2019-12-22,10:39 PM,Mina,Yh cos I have to tell you
837,2019-12-22,10:39 PM,Mina,You're annoying you know
838,2019-12-22,10:39 PM,Success,I am very much aware
839,2019-12-22,10:39 PM,Success,N you know too
840,2019-12-22,10:40 PM,Mina,I ddnt want to react cos I haven't been that angry in  a while I ddnt know what I'd have done
841,2019-12-22,10:40 PM,Success,Tell exactly what I did yestee
842,2019-12-22,10:41 PM,Success,Sekof it in the morning that I was worrying you guys
843,2019-12-22,10:42 PM,Success,..and I am not sure I don't I'd something that you don't know me for
844,2019-12-22,10:43 PM,Mina,I don't know you for anything
845,2019-12-22,10:44 PM,Success,Alright
846,2019-12-22,10:44 PM,Success,Tell what made you that angry
847,2019-12-22,10:45 PM,Mina,If you don't know then I don't know too
848,2019-12-22,10:45 PM,Mina,Don't ask me
849,2019-12-22,10:46 PM,Success,There are many things that gets you angry
850,2019-12-22,10:47 PM,Success,I cant even tell if what makes you angry
851,2019-12-22,10:48 PM,Success,If I think of what could I have  made u that angry I can't even recall
852,2019-12-22,10:49 PM,Success,If throwing spoon on ur bed could get you that much angry I can't tell what else will blow you up
853,2019-12-22,10:50 PM,Success,I want to know what exactly got you angry
854,2019-12-22,10:51 PM,Success,Sekof there many things I could do yestee to get you angry
